,ID,Name,Rating
25305,441,Pigs in Heaven,4
25306,441,"Trophy Hunt (Joe Pickett, #4)",4
25307,441,The Summer Before the War,3
25308,441,In the Company of Sherlock Holmes: Stories Inspired by the Holmes Canon,4
25309,441,"The Old Silent (Richard Jury, #10)",4
25310,441,"The Old Wine Shades (Richard Jury, #20)",4
25311,441,"Kingdom of the Blind (Chief Inspector Armand Gamache, #14)",5
25312,441,Finding Nouf (Nayir Sharqi & Katya Hijazi #1),4
25313,441,The Lock Artist,2
25314,441,Mrs. Fletcher,3
25315,441,Trinity,4
25316,441,Less,3
25317,441,"Dakota (Andi Oliver, #2)",3
25318,441,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5
25319,441,Landline,3
25320,441,My Notorious Life,3
25321,441,The Nightingale,5
25322,441,The Tender Bar: A Memoir,4
25323,441,My Absolute Darling,5
25324,441,"In Pursuit of the Proper Sinner (Inspector Lynley, #10)",4
25325,441,Save Me,4
25326,441,Educated,4
25327,441,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5
25328,441,Mrs. Saint and the Defectives,4
25329,441,"Life After Life (Todd Family, #1)",5
25330,441,The Art of Racing in the Rain,3
25331,441,The Immortal Life of Henrietta Lacks,4
25332,441,Life Among Giants,3
25333,441,The Nest,4
25334,441,The Care and Feeding of Ravenously Hungry Girls,4
25335,441,The Care and Management of Lies,4
25336,441,"Blood Trail (Joe Pickett, #8)",4
25337,441,"The Case Has Altered (Richard Jury, #14)",4
25338,441,"Icons (Icons, #1)",3
25339,441,Father Melancholy's Daughter,4
25340,441,"A Higher Loyalty: Truth, Lies, and Leadership",3
25341,441,Conversations with Friends,3
25342,441,We the Animals,4
25343,441,Before We Were Yours,4
25344,441,"Savage Run (Joe Pickett, #2)",4
25345,441,Tell the Wolves I'm Home,5
25346,441,The Husband's Secret,4
25347,441,Pachinko,5
25348,441,The Night Watchman,4
25349,441,"Vertigo 42 (Richard Jury, #23)",4
25350,441,"Deception on His Mind (Inspector Lynley, #9)",4
25351,441,Behind Closed Doors,3
25352,441,The Almost Moon,2
25353,441,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",5
25354,441,Middlesex,5
25355,441,The Culture Clash,3
25356,441,Lost in the Forest,5
25357,441,Small Great Things,2
25358,441,The Gunslinger,3
25359,441,The Senator's Wife,4
25360,441,"The Grave Maurice (Richard Jury, #18)",4
25361,441,Wolf Hall,4
25362,441,"The Shape Shifter (Leaphorn & Chee, #18)",4
25363,441,"The Rosie Effect (Don Tillman, #2)",4
25364,441,The Sound of Things Falling,3
25365,441,Zeitoun,3
25366,441,Queen of the Underworld,2
25367,441,You Should Have Known,3
25368,441,Jarrettsville,5
25369,441,"The Rosie Project (Don Tillman, #1)",4
25370,441,City of Tranquil Light,4
25371,441,Happy,3
25372,441,The Punishment She Deserves (Inspector Lynley #20),5
25373,441,"The Secret Place (Dublin Murder Squad, #5)",4
25374,441,"With No One as Witness (Inspector Lynley, #13)",4
25375,441,A Yellow Raft in Blue Water,5
25376,441,"Winterkill (Joe Pickett, #3)",4
25377,441,An American Marriage,3
25378,441,"Nowhere To Run (Joe Pickett, #10)",4
25379,441,Simon the Fiddler,3
25380,441,Little Deaths,3
25381,441,The Sisters from Hardscrabble Bay,4
25382,441,A Tale of Two Cities,5
25383,441,Noah's Compass,2
25384,441,Slaughterhouse-Five,4
25385,441,Who's Afraid of Virginia Woolf?,4
25386,441,History of a Pleasure Seeker,3
25387,441,"Breaking Dawn (Twilight, #4)",4
25388,441,"Endangered (Joe Pickett, #15)",4
25389,441,Restoration,3
25390,441,The Witch Elm,3
25391,441,"This Body of Death (Inspector Lynley, #16)",4
25392,441,Don't Shoot the Dog!: The New Art of Teaching and Training,4
25393,441,"The Edge of the Water (Whidbey Island Saga, #2)",4
25394,441,"The Glass Rainbow (Dave Robicheaux, #18)",3
25395,441,"The Girl with the Dragon Tattoo (Millennium, #1)",5
25396,441,The Quickening,4
25397,441,The Round House,4
25398,441,Lillian Boxfish Takes a Walk,4
25399,441,"An Unwilling Accomplice (Bess Crawford, #6)",4
25400,441,The Dust That Falls from Dreams,3
25401,441,The Wonder,4
25402,441,"The Five Bells and Bladebone (Richard Jury, #9)",4
25403,441,Claire of the Sea Light,5
25404,441,Every Fifteen Minutes,4
25405,441,Animal Dreams,4
25406,441,The Dutch House,3
25407,441,America America,5
25408,441,"Dust (Richard Jury, #21)",4
25409,441,"Juliet, Naked",3
25410,441,"I Am the Only Running Footman (Richard Jury, #8)",4
25411,441,Midnight at the Bright Ideas Bookstore,4
25412,441,"In the Woods (Dublin Murder Squad, #1)",4
25413,441,The Ruins of Us,4
25414,441,The Sacred Bones,4
25415,441,Heyday,2
25416,441,Facts and Fears: Hard Truths from a Life in Intelligence,3
25417,441,"A Taste for Death (Adam Dalgliesh, #7)",4
25418,441,The Glass Castle,4
25419,441,"An Impartial Witness (Bess Crawford, #2)",4
25420,441,The Women in the Castle,4
25421,441,"An Incomplete Revenge (Maisie Dobbs, #5)",4
25422,441,Circe,4
25423,441,Clock Dance,3
25424,441,"Messenger of Truth (Maisie Dobbs, #4)",4
25425,441,2: California Gardener's Guide Volume II,4
25426,441,Three Hours In Paris,3
25427,441,"A Bitter Truth (Bess Crawford, #3)",4
25428,441,The Red Tent,4
25429,441,A Thousand Acres,4
25430,441,Exit West,5
25431,441,"Wizard and Glass (The Dark Tower, #4)",4
25432,441,The Sandcastle Girls,4
25433,441,"Listening Woman (Leaphorn & Chee, #3)",4
25434,441,"Lilac Girls (Lilac Girls, #1)",4
25435,441,"An Unmarked Grave (Bess Crawford, #4)",4
25436,441,"The Deer Leap (Richard Jury, #7)",4
25437,441,The Great Gatsby,4
25438,441,"Cold Flat Junction (Emma Graham, #2)",4
25439,441,This Tender Land,5
25440,441,Heart of Darkness,3
25441,441,"Song of Susannah (The Dark Tower, #6)",3
25442,441,Winter's Bone,5
25443,441,Station Eleven,5
25444,441,Citizens Creek,4
25445,441,"Jerusalem Inn (Richard Jury, #5)",4
25446,441,"A Suitable Vengeance (Inspector Lynley, #4)",4
25447,441,An Abundance of Katherines,3
25448,441,"God's Hotel: A Doctor, a Hospital, and a Pilgrimage to the Heart of Medicine",4
25449,441,The Secret Keeper,4
25450,441,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,4
25451,441,Love Medicine,5
25452,441,"Just One Evil Act (Inspector Lynley, #18)",4
25453,441,"Careless in Red (Inspector Lynley, #15)",4
25454,441,House of Sand and Fog,4
25455,441,The Heart's Invisible Furies,4
25456,441,Everything I Never Told You,4
25457,441,This is Where I Leave You,4
25458,441,"Rainbow's End (Richard Jury, #13)",4
25459,441,The Goldfinch,4
25460,441,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,4
25461,441,The Year of Fog,4
25462,441,Love and Ruin,3
25463,441,"Wolf Pack (Joe Pickett, #19)",4
25464,441,Little Fires Everywhere,3
25465,441,Jerusalem Inn by Martha Grimes l Summary & Study Guide,4
25466,441,The Help,3
25467,441,"Sing, Unburied, Sing",5
25468,441,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)",4
25469,441,The Good Husband,4
25470,441,The Prince of Tides,5
25471,441,"Somewhere Safe with Somebody Good (Mitford Years, #12)",3
25472,441,The Condition,3
25473,441,Americanah,4
25474,441,Prodigal Summer,2
25475,441,The Sisters Brothers,4
25476,441,The Good Mother,5
25477,441,State of Wonder,3
25478,441,"Among the Mad (Maisie Dobbs, #6)",4
25479,441,"A Banquet of Consequences (Inspector Lynley, #19)",4
25480,441,The Sense of an Ending,4
25481,441,Time's Convert,2
25482,441,Without a Country,4
25483,441,The Yiddish Policemen's Union,3
25484,441,Lord of the Flies,4
25485,441,Faithful Place (Dublin Murder Squad #3),4
25486,441,Normal People,4
25487,442,Rating,0
25488,443,Tell the Wolves I'm Home,5
25489,443,The Great Unexpected,5
25490,443,"The Riverman (The Riverman Trilogy, #1)",5
25491,443,Belle Epoque,5
25492,443,Tuck Everlasting,5
25493,443,When You Reach Me,5
25494,443,"Dairy Queen (Dairy Queen, #1)",5
25495,443,"Pure (Pure, #1)",5
25496,443,Flying with Baby - The Essential Guide to Flying Domestically with Infants Under 1 Year Old,5
25497,443,Hour of the Bees,5
25498,443,The Most Magnificent Thing,5
25499,443,"Garden Spells (Waverley Family, #1)",5
25500,443,"Tyrell (Tyrell, #1)",5
25501,443,A Grown-Up Kind of Pretty,5
25502,443,The Bear and the Piano,5
25503,443,Counting by 7s,5
25504,443,"Mockingjay (The Hunger Games, #3)",2
25505,443,"The Earth, My Butt, and Other Big Round Things (Virginia Shreves, #1)",5
25506,443,Out of My Mind,5
25507,443,The Game of Love and Death,5
25508,443,The Night Circus,5
25509,443,The Absolutely True Diary of a Part-Time Indian,5
25510,443,Lips Touch: Three Times,5
25511,443,Rin Tin Tin: The Life and the Legend,5
25512,443,The Death-Defying Pepper Roux,5
25513,443,Terrible Typhoid Mary: A True Story of the Deadliest Cook in America,5
25514,443,Perfect You,5
25515,443,The White Darkness,5
25516,443,Thirteen Reasons Why,5
25517,443,Luckiest Girl Alive,5
25518,443,Sold,5
25519,443,"Anatomy of a Boyfriend (Anatomy, #1)",5
25520,443,Hound Dog True,5
25521,443,"Matched (Matched, #1)",5
25522,443,Backseat Saints,5
25523,443,Good Enough,5
25524,443,Respect for Acting,5
25525,443,"Life As We Knew It (Last Survivors, #1)",5
25526,443,"Thirteen Doorways, Wolves Behind Them All",5
25527,443,Grasshopper Jungle,5
25528,443,Down Sand Mountain,5
25529,443,"Remember Me (Remember Me, #1-3)",5
25530,443,Buried,5
25531,443,Someone Else's Love Story,5
25532,443,"This Is Our Baby, Born Today",5
25533,443,Always Emily,5
25534,443,"The Adoration of Jenna Fox (Jenna Fox Chronicles, #1)",5
25535,443,Twisted,5
25536,443,"The Rosie Project (Don Tillman, #1)",5
25537,443,Breadcrumbs,5
25538,443,"Eat, Pray, Love",5
25539,443,The Language of Flowers,5
25540,443,"Twilight (Twilight, #1)",5
25541,443,A Crooked Kind of Perfect,5
25542,443,The Night Gardener,5
25543,443,Far from Fair,5
25544,443,Skies Over Sweetwater,5
25545,443,Great House,5
25546,443,"The Luxe (Luxe, #1)",5
25547,443,Vidalia in Paris,5
25548,443,Before I Die,5
25549,443,"Savvy (Savvy, #1)",5
25550,443,Then She Was Gone,5
25551,443,Lessons from a Dead Girl,5
25552,443,"Wonder (Wonder, #1)",5
25553,443,"Weetzie Bat (Weetzie Bat, #1)",5
25554,443,The Secret Life of Bees,5
25555,443,Little Fires Everywhere,5
25556,443,The Lucky Ones,5
25557,443,The Secret Garden,5
25558,443,Bee Season,5
25559,443,Dramarama,5
25560,443,The Sky Is Everywhere,5
25561,443,An Abundance of Katherines,5
25562,443,The Time Traveler's Wife,5
25563,443,In Cold Blood,5
25564,443,The Walls Around Us,5
25565,443,Up to This Pointe,5
25566,443,Alice I Have Been,5
25567,443,The Fault in Our Stars,5
25568,443,The Magician's Elephant,5
25569,443,Before I Fall,5
25570,443,"An Absolutely Remarkable Thing (The Carls, #1)",5
25571,443,We Were Liars,5
25572,443,Hope Is a Ferris Wheel,5
25573,443,P.S. I Miss You,5
25574,443,"The Astonishing Adventures of Fanboy and Goth Girl (The Astonishing Adventures of Fanboy and Goth Girl, #1)",5
25575,443,A Visit from the Goon Squad,3
25576,443,Ninth Ward,5
25577,443,"Impossible (Impossible, #1)",5
25578,443,Lost in the Sun,5
25579,443,Giraffes Ruin Everything,5
25580,443,The Kite Runner,5
25581,443,"Sky Jumpers (Sky Jumpers, #1)",5
25582,443,"The Giver (The Giver, #1)",5
25583,443,The Secret Hum of a Daisy,5
25584,443,Ninja Bunny,5
25585,443,The Art of Raising a Puppy,5
25586,443,Goodbye Stranger,5
25587,443,Educated,5
25588,443,Never Have I Ever,5
25589,443,Fuzzy Mud,5
25590,443,The Curious Incident of the Dog in the Night-Time,5
25591,443,"Ship Breaker (Ship Breaker, #1)",5
25592,443,Her Fearful Symmetry,5
25593,443,Save the Cat: The Last Book on Screenwriting You'll Ever Need,5
25594,443,"Ghost (Track, #1)",5
25595,443,Paper Towns,5
25596,443,Becoming,5
25597,443,My Real Children,5
25598,443,The Thing About Jellyfish,5
25599,443,The Girl Before,5
25600,443,Liar & Spy,5
25601,443,A Tale of Time City,5
25602,443,She's Not There: A Life in Two Genders,5
25603,443,Listening for Lucca,5
25604,443,"The False Prince (The Ascendance Series, #1)",5
25605,443,Wife 22,5
25606,443,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",5
25607,443,One Crazy Summer,5
25608,443,Harbinger,5
25609,443,"Alive and Well in Prague, New York",5
25610,443,The Miraculous Journey of Edward Tulane,5
25611,443,"The Runaway King (The Ascendance Series, #2)",5
25612,443,The Misadventures of the Magician's Dog,5
25613,443,Echo,5
25614,443,I'll Give You the Sun,5
25615,443,The Sweetheart of Prosper County,5
25616,443,The Secret of Nightingale Wood,5
25617,443,Gods in Alabama,5
25618,443,Rich and Mad,5
25619,443,Feed,5
25620,443,The Bullfighter Checks Her Makeup: My Encounters With Extraordinary People,5
25621,443,Lush,5
25622,443,What I Saw and How I Lied,5
25623,443,Seasoned by Salt: A Historical Album of the Outer Banks,5
25624,443,The Boy Problem: Notes and Observations of Tabitha Reddy,5
25625,443,No Place to Fall,5
25626,443,"Bunnicula (Bunnicula, #1)",5
25627,443,The Lace Reader,5
25628,443,"Will Grayson, Will Grayson",5
25629,443,The Marriage Plot,2
25630,443,Flipped,5
25631,443,There Will Be Bears,5
25632,443,Inside Out & Back Again,5
25633,443,Flotsam,5
25634,443,The Disenchantments,5
25635,443,The Girl Who Stopped Swimming,5
25636,443,Lottery,5
25637,443,"Catching Fire (The Hunger Games, #2)",5
25638,443,The Girl Who Was Supposed to Die,5
25639,443,Imaginary Girls,5
25640,443,Eighth-Grade Superzero,5
25641,443,Under the Egg,5
25642,443,The Graveyard Book,5
25643,443,"Gingerbread (Cyd Charisse, #1)",5
25644,443,The Fabulous Bouncing Chowder,5
25645,443,A Drowned Maiden's Hair,5
25646,443,They Did It with Love,5
25647,443,Skin Hunger,5
25648,443,Parked,5
25649,443,What Girls Are Made Of,5
25650,443,"A Corner of White (The Colours of Madeleine, #1)",5
25651,443,Among Others,5
25652,443,Fat Kid Rules the World,5
25653,443,The Real Boy,5
25654,443,The Witch's Boy,5
25655,443,The Story of Fish and Snail,5
25656,443,"A Tangle of Knots (A Tangle of Knots, #1)",5
25657,443,Splashdance,5
25658,443,LoveSick,5
25659,443,Eventown,5
25660,443,Just Listen,5
25661,443,"If I Stay (If I Stay, #1)",5
25662,443,Blueberries for Sal,5
25663,443,The Chicken Dance,5
25664,443,Splendors and Glooms,5
25665,443,The Girl on the Train,5
25666,443,How to Write a Damn Good Thriller: A Step-by-Step Guide for Novelists and Screenwriters,3
25667,443,"Jumping Off Swings (Jumping Off Swings, #1)",5
25668,443,Orphan Island,5
25669,443,Steering Toward Normal,5
25670,443,Between Shades of Gray,5
25671,443,The Chosen One,5
25672,443,The Starless Sea,5
25673,443,A Sense of Wonder: On Reading and Writing Books for Children,5
25674,443,The One and Only Ivan,5
25675,443,The Only Thing Worse Than Witches,5
25676,443,Sweethearts,5
25677,443,Raymie Nightingale,5
25678,443,"Night of Cake & Puppets (Daughter of Smoke & Bone, #2.5)",5
25679,443,"Walk on Earth a Stranger (The Gold Seer Trilogy, #1)",5
25680,443,Spanking Shakespeare,5
25681,443,The Tiger Rising,5
25682,443,Speak,5
25683,443,"Where'd You Go, Bernadette",5
25684,443,How to Raise the Perfect Dog: Through Puppyhood and Beyond,5
25685,443,The History of Love,5
25686,443,Head Case,5
25687,443,The Glass Castle,5
25688,443,"Three Times Lucky (Mo & Dale Mysteries, #1)",5
25689,443,The Wild Girls,5
25690,443,The Library Book,5
25691,443,Me & Emma,5
25692,443,Doll Bones,5
25693,443,The Benefits of Being an Octopus,5
25694,443,"Between, Georgia",5
25695,443,The Perks of Being a Wallflower,5
25696,443,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,5
25697,443,"Struck (Struck, #1)",5
25698,443,Eleanor Oliphant Is Completely Fine,5
25699,443,Llama Llama Red Pajama,5
25700,443,All the Truth That's in Me,5
25701,443,The View from Saturday,5
25702,443,Keeping Safe the Stars,5
25703,443,The Tricksters,5
25704,443,Fish in a Tree,5
25705,443,Bone Gap,5
25706,443,Orphan Train,5
25707,443,Earl Mindell's Nutrition & Health for Dogs: Keep Your Dog Healthy and Happy with Natural Preventative Care and Remedies,5
25708,443,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",5
25709,443,Nest,5
25710,443,Middlesex,5
25711,443,Cures for Heartbreak,5
25712,443,I Capture the Castle,5
25713,443,Shug,5
25714,443,How I Live Now,5
25715,443,"Stargirl (Stargirl, #1)",5
25716,443,"The Hunger Games (The Hunger Games, #1)",5
25717,443,Life of Pi,5
25718,443,Nick & Norah's Infinite Playlist,5
25719,443,The Question of Miracles,5
25720,443,Mockingbird,5
25721,443,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",5
25722,443,Jane Eyre,5
25723,443,Tiffany Sly Lives Here Now,5
25724,443,A Nearer Moon,5
25725,443,Wolf Hollow,5
25726,443,Safe,5
25727,443,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy (The Penderwicks #1)",5
25728,443,Jamberry,5
25729,443,"The Handmaid's Tale (The Handmaid's Tale, #1)",5
25730,443,Top Ten Uses for an Unworn Prom Dress,5
25731,443,Story of a Girl,5
25732,443,"Story: Substance, Structure, Style, and the Principles of Screenwriting",5
25733,443,How to Steal a Dog,5
25734,443,Everlasting Nora,5
25735,443,Cut,5
25736,443,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,5
25737,443,"Beverly, Right Here",5
25738,443,Tangled,5
25739,443,Not a Box,5
25740,443,"See You in the Cosmos, Carl Sagan",5
25741,443,The Highest Tide,5
25742,443,"I Am Number Four (Lorien Legacies, #1)",5
25743,443,Looking for Alaska,5
25744,443,Blue Chicken,5
25745,443,Greenglass House (Greenglass House #1),5
25746,443,Sticks & Stones,5
25747,443,"Borrowed Names: Poems About Laura Ingalls Wilder, Madam C.J. Walker, Marie Curie, and Their Daughters",5
25748,443,The Hired Girl,5
25749,443,True Grit,5
25750,443,El Deafo,5
25751,443,"Sing, Unburied, Sing",5
25752,443,Where It Began,5
25753,443,"The Summer I Turned Pretty (Summer, #1)",5
25754,443,The Summer Prince,5
25755,443,The Fourteenth Goldfish,5
25756,443,Absolutely Almost,5
25757,443,See You at Harry's,5
25758,443,"Princess Academy (Princess Academy, #1)",5
25759,443,The Whole Story of Half a Girl,5
25760,443,Bloom,5
25761,443,Sylvester and the Magic Pebble,5
25762,443,Nation,5
25763,443,Lock and Key,5
25764,443,Wherever You Go,5
25765,443,The Soul of an Octopus: A Surprising Exploration Into the Wonder of Consciousness,5
25766,443,Tea Party Rules,5
25767,443,Memoirs of a Teenage Amnesiac,5
25768,443,The Remarkable Journey of Coyote Sunrise,5
25769,443,Hold Still,5
25770,443,"Olivia (Olivia, #1)",5
25771,443,Kissing in America,5
25772,444,"Hatchet (Brian's Saga, #1)",4
25773,444,Modoc: The True Story of the Greatest Elephant That Ever Lived,5
25774,444,Middlesex,5
25775,444,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,5
25776,444,The Kite Runner,5
25777,446,Rating,0
25778,447,Rating,0
25779,448,Rating,0
25780,450,High Fidelity,5
25781,450,"Abraham Lincoln: Vampire Hunter (Abraham Lincoln: Vampire Hunter, #1)",4
25782,450,The Phantom Tollbooth,3
25783,450,"Hater (Hater, #1)",1
25784,450,Watchmen,5
25785,450,"Wizard's First Rule (Sword of Truth, #1)",5
25786,450,A Clockwork Orange,4
25787,451,Slaughterhouse-Five,5
25788,451,Matilda,5
25789,451,The Catcher in the Rye,5
25790,451,The Tipping Point: How Little Things Can Make a Big Difference,4
25791,451,Catch-22,5
25792,451,"Little Women (Little Women, #1)",4
25793,451,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",5
25794,451,"The Golden Compass (His Dark Materials, #1)",4
25795,451,Everything Is Illuminated,5
25796,451,Where The Wild Things Are,5
25797,451,1984,5
25798,451,Middlesex,5
25799,451,"Las cenizas de Angela (Frank McCourt, #1)",4
25800,452,Galápagos,4
25801,452,American Psycho,4
25802,452,Wicked: The Life and Times of the Wicked Witch of the West,4
25803,452,The Myth of Sisyphus and Other Essays,4
25804,452,"Guns, Germs, and Steel: The Fates of Human Societies",5
25805,452,White Noise,5
25806,452,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5
25807,452,The Grapes of Wrath,5
25808,452,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4
25809,452,The Old Man and the Sea,4
25810,452,"The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story (Hitchhiker's Guide to the Galaxy, #1-5)",5
25811,452,A Clockwork Orange,5
25812,452,The Adventures of Huckleberry Finn,4
25813,452,A Confederacy of Dunces,3
25814,452,The Fall,3
25815,452,Cat's Cradle,5
25816,452,"Night (The Night Trilogy, #1)",5
25817,452,His Dark Materials Trilogy: The Golden Compass/The Subtle Knife/The Amber Spyglass,5
25818,452,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",3
25819,452,Still Life with Woodpecker,4
25820,452,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5
25821,452,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",5
25822,452,Lord of the Flies,3
25823,452,Everything Is Illuminated,5
25824,452,The Unbearable Lightness of Being,5
25825,452,In Cold Blood,5
25826,452,Candide,5
25827,452,Deadeye Dick,4
25828,452,Kurt Vonnegut's Cat's Cradle,5
25829,452,The Sirens of Titan,5
25830,452,"The Giver (The Giver, #1)",5
25831,452,Jailbird,4
25832,452,The Dharma Bums,5
25833,452,"The Hobbit, or There and Back Again",4
25834,452,Welcome to the Monkey House,5
25835,452,The Language Instinct: How the Mind Creates Language,5
25836,452,Phantoms in the Brain: Probing the Mysteries of the Human Mind,5
25837,452,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5
25838,452,Slaughterhouse-Five,5
25839,452,The BFG,5
25840,452,A Heartbreaking Work of Staggering Genius,5
25841,452,Pride and Prejudice,5
25842,452,1984,5
25843,452,To Kill a Mockingbird,4
25844,452,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",5
25845,452,The Perks of Being a Wallflower,5
25846,452,Macbeth,5
25847,452,Mother Night,4
25848,452,Fear and Loathing in Las Vegas,5
25849,452,Half Asleep in Frog Pajamas,3
25850,452,"The Golden Compass (His Dark Materials, #1)",5
25851,452,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,5
25852,452,"God Bless You, Mr. Rosewater",5
25853,452,Americana,3
25854,452,The Catcher in the Rye,5
25855,452,Animal Farm,4
25856,452,Collapse: How Societies Choose to Fail or Succeed,5
25857,452,"Guns, Germs and Steel: The Fates of Human Societies",5
25858,452,The House of Bernarda Alba and Other Plays,5
25859,452,Catch-22,5
25860,452,Breakfast at Tiffany's: A Short Novel and Three Stories,4
25861,452,Medea,5
25862,452,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",4
25863,452,Hocus Pocus,4
25864,452,Pledged: The Secret Life of Sororities,5
25865,452,The Fuck-Up,3
25866,452,Fast Food Nation: The Dark Side of the All-American Meal,5
25867,452,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",5
25868,452,Lolita,5
25869,452,Atonement,4
25870,452,Bridge to Terabithia,4
25871,452,The Canterbury Tales,3
25872,452,A Christmas Carol,4
25873,452,The Metamorphosis,4
25874,452,50 Great Curries of India,5
25875,452,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3
25876,452,Thus Spake Zarathustra: A Book for All and None,5
25877,452,Breakfast of Champions,4
25878,452,The Sun Also Rises,3
25879,452,You Shall Know Our Velocity!,4
25880,452,The New Best Recipe,5
25881,452,The Curious Incident of the Dog in the Night-Time,5
25882,452,"The Lord of the Rings (The Lord of the Rings, #1-3)",5
25883,452,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5
25884,452,The Wanting Seed,2
25885,452,The Silmarillion,5
25886,452,The Joy Luck Club,4
25887,452,The Iliad,5
25888,452,The God of Small Things,5
25889,452,On the Road,5
25890,452,Like Water for Chocolate,4
25891,452,The Odyssey,5
25892,454,Rating,0
25893,455,Rating,0
25894,456,Kafka on the Shore,5
25895,456,Cracking India,5
25896,456,Lolita,4
25897,456,World's End,5
25898,456,Norwegian Wood,4
25899,456,Middlesex,5
25900,456,The Malady of Death,5
25901,456,Ragtime,5
25902,456,The Hundred Secret Senses,5
25903,456,The Lover,5
25904,456,A Friend of the Earth,5
25905,456,"Murder in the Bastille (Aimee Leduc Investigations, #4)",3
25906,456,"A Wild Sheep Chase (The Rat, #3)",5
25907,456,Digital Fortress,3
25908,456,The Quiet American: Text and Criticism,5
25909,456,"Sabriel (Abhorsen, #1)",5
25910,456,Riven Rock,3
25911,457,"The Hobbit, or There and Back Again",3
25912,457,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",3
25913,457,Nickel and Dimed: On (Not) Getting by in America,3
25914,457,Lolita,4
25915,457,To Kill a Mockingbird,5
25916,457,1984,3
25917,457,Little Women,5
25918,457,The Secret Life of Bees,4
25919,457,Divine Secrets of the Ya-Ya Sisterhood,5
25920,457,The Lovely Bones,5
25921,457,Animal Farm,4
25922,457,Les Misérables,3
25923,457,Memoirs of a Geisha,5
25924,457,"The Golden Compass (His Dark Materials, #1)",5
25925,457,The Adventures of Huckleberry Finn,4
25926,457,Pride and Prejudice,3
25927,457,The Hundred Secret Senses,5
25928,457,"The Bourne Identity (Jason Bourne, #1)",4
25929,457,Like Water for Chocolate,5
25930,457,Of Mice and Men,5
25931,457,The Joy Luck Club,5
25932,457,Under the Tuscan Sun,2
25933,457,Jane Eyre,4
25934,457,Prodigal Summer by Barbara Kingsolver Summary & Study Guide,3
25935,457,"A Time to Kill (Jake Brigance, #1)",2
25936,457,Romeo and Juliet,5
25937,457,"Moby-Dick or, the Whale",3
25938,457,"The Fellowship of the Ring (The Lord of the Rings, #1)",3
25939,457,The Shining,3
25940,457,The Time Traveler's Wife,4
25941,457,The Diary of a Young Girl,3
25942,457,Jonathan Livingston Seagull,5
25943,457,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5
25944,457,Sense and Sensibility,3
25945,457,Where the Sidewalk Ends,4
25946,457,"Bridget Jones's Diary (Bridget Jones, #1)",1
25947,457,Me Talk Pretty One Day,4
25948,457,Stranger in a Strange Land,4
25949,457,Lord of the Flies,3
25950,457,Fahrenheit 451,3
25951,457,In Cold Blood,2
25952,457,Brave New World,3
25953,457,The Great Gatsby,5
25954,457,"Jurassic Park (Jurassic Park, #1)",5
25955,457,"The Da Vinci Code (Robert Langdon, #2)",5
25956,457,Middlesex,2
25957,457,The Kite Runner,5
25958,457,"The Silence of the Lambs (Hannibal Lecter, #2)",2
25959,457,Slaughterhouse-Five,5
25960,457,A Tale of Two Cities,5
25961,457,Frankenstein,4
25962,457,Gone with the Wind,5
25963,457,"Eragon (The Inheritance Cycle, #1)",3
25964,457,"Dune (Dune Chronicles, #1)",4
25965,457,The Odyssey,4
25966,457,The Catcher in the Rye,5
25967,457,The Count of Monte Cristo,3
25968,457,Into the Wild,3
25969,458,Rating,0
25970,459,Rating,0
25971,460,Rating,0
25972,461,Fear and Loathing in Las Vegas,5
25973,461,The 25th Hour,5
25974,461,"Et Tu, Babe",5
25975,461,Where I'm Calling From: New and Selected Stories,4
